"startdate","enddate","status","ipaddress","progress","duration__in_seconds_","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","first_click","last_click","page_submit","click_count","consent_form","citizenship","techphi_enth","techphi_dep","techphi_techrep","techphi_eou","exp_g_phi","exp_g_sci","exp_g_pol","exp_g_inf","exp_o_phi","exp_o_sci","exp_o_pol","exp_o_inf","exp_t_phi","exp_t_sci","exp_t_pol","exp_t_inf","exp_h_phi","exp_h_sci","exp_h_pol","exp_h_inf","violation","emo_angry","emo_outraged","emo_disgusted","emo_anxious","emo_afraid","emo_nervous","emo_enthusiastic","emo_hopeful","emo_proud","emo_relaxed","emo_peaceful","emo_calm","engage_like","engage_share","engage_petition","engage_attend","accept_phi","accept_sci","accept_pol","accept_inf","regulate_phi","regulate_sci","regulate_pol","regulate_inf","familiarity","experience","confidence","science_degree","science_course","science_course_num","open_ended","respondent_id","occupation","topic","model","label","logDuration"
"2025-04-29 11:57:07","2025-04-29 12:01:20","0","74.110.191.85","100",253,1,"2025-04-29 12:01:21","R_6JmYZGwiefjHWmR","","","","","37.5147","-77.5034","anonymous","EN","1.427","23.166","24.746","7",1,1,"3","4","2","4","1","3","1","2","1","3","1","1","1","1","3","1","1","3","1","3","-2","3","2","2","3","2","3","1","1","1","1","1","1","-2","-2","-2","-2","-1","-1","-1","-1","2","2","2","2","1","1","1","1","1","4","","iP72b5a7a8e3e0f566","social media influencer","cancer care","MD","UL",5.53338948872752
"2025-04-29 11:49:10","2025-04-29 12:02:33","0","172.56.72.57","100",802,1,"2025-04-29 12:02:33","R_3fllvzbEsCxbZzH","","","","","28.5815","-81.485","anonymous","EN","66.534","66.534","67.285","1",1,1,"3","3","1","3","4","4","4","3","4","4","2","2","4","3","5","2","5","5","4","3","-2","2","1","1","1","1","1","1","1","2","1","3","3","0","-1","1","0","-2","0","2","0","2","2","0","0","1","1","0","2","2","","","iP729fe59e55d43f99","social media influencer","cancer care","MD","LB",6.68710860786651
"2025-04-29 12:12:13","2025-04-29 12:14:57","0","172.56.83.136","100",164,1,"2025-04-29 12:14:58","R_5wdVBTcUvimkKLT","","","","","33.508","-112.0995","anonymous","EN","0","0","20.059","0",1,1,"2","2","1","1","1","2","2","2","4","4","3","2","2","2","1","3","3","3","4","3","0","3","3","3","3","3","3","3","4","3","3","1","3","-1","0","-1","0","1","1","2","-1","1","2","-1","0","-2","2","-2","2","2","","","iP3cc026d6f6b15992","philanthropist","animal welfare","MD","LB",5.0998664278242
"2025-04-29 11:58:37","2025-04-29 12:20:11","0","96.249.37.248","100",1293,1,"2025-04-29 12:20:12","R_3DuM6FLKvTec8xo","","","","","43.1217","-76.1249","anonymous","EN","0","0","7.2","0",1,1,"2","3","3","3","2","3","2","3","1","2","4","3","2","2","2","2","2","3","3","3","-2","3","3","3","2","2","2","2","2","2","2","2","2","-2","-2","-2","-2","-1","-1","-1","-1","2","2","2","2","2","1","1","2","2","","Nothing that comes to mind!","iPa62031ede940d617","member of Congress","cancer care","NM","UL",7.16472037877186
"2025-04-29 12:12:56","2025-04-29 12:23:45","0","75.85.46.50","100",649,1,"2025-04-29 12:23:45","R_7sYHXK6OsuZFSox","","","","","21.3133","-157.823","anonymous","EN","0","0","15.702","0",1,1,"5","5","3","4","2","4","3","4","2","4","3","4","2","3","2","3","2","3","3","3","-2","2","3","2","2","1","2","2","1","1","2","2","3","-2","-2","-2","-2","-1","0","0","-1","2","2","2","2","2","1","0","2","1","2","","iPf4a389e69e226087","social media influencer","cancer care","NM","LB",6.47543271670409
"2025-04-29 12:20:24","2025-04-29 12:25:25","0","108.80.200.97","100",300,1,"2025-04-29 12:25:25","R_3qutlOyQnbQ8PTj","","","","","41.6475","-88.0895","anonymous","EN","22.64","22.64","24.043","1",1,1,"5","5","3","4","5","5","5","4","3","3","3","3","5","5","5","5","5","5","5","2","-2","1","1","1","1","1","1","3","3","3","4","4","4","2","2","0","2","1","1","1","1","2","2","2","2","2","1","0","2","2","","I see the good and bad with using AI.","iPc91dc50fdb7926cb","philanthropist","animal welfare","NM","LB",5.7037824746562
"2025-04-29 12:21:27","2025-04-29 12:25:26","0","98.197.25.78","100",239,1,"2025-04-29 12:25:27","R_1hN2dT9kN3UJYZX","","","","","29.572","-95.54","anonymous","EN","0","0","11.191","0",1,1,"5","4","2","5","4","3","3","2","4","4","4","3","4","3","4","2","4","3","3","2","2","4","4","4","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-1","-1","-2","2","2","2","2","2","1","1","2","1","2","","iP164a2f1d46b125ea","social media influencer","cancer care","MD","UL",5.47646355193151
"2025-04-29 12:23:23","2025-04-29 12:26:54","0","172.114.112.67","100",210,1,"2025-04-29 12:26:54","R_7TOCqZRlRVH98qt","","","","","34.2529","-118.418","anonymous","EN","4.332","9.656","10.856","5",1,1,"3","4","1","4","3","2","3","1","4","1","3","1","3","2","3","1","2","1","2","1","2","1","1","1","2","2","3","1","1","1","1","1","1","-1","-1","-2","-2","-1","1","0","-1","2","2","2","2","0","1","-1","2","2","","","iPc9aab8864b6fb640","member of Congress","cancer care","MD","UL",5.34710753071747
"2025-04-29 12:24:26","2025-04-29 12:29:06","0","70.190.255.211","100",279,1,"2025-04-29 12:29:06","R_59bmLtukkOfk2KN","","","","","32.0839","-110.9004","anonymous","EN","0","0","10.459","0",1,1,"5","5","1","5","4","3","1","4","4","4","4","4","4","4","2","4","1","4","4","5","-2","1","1","1","1","1","1","1","1","1","1","1","4","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","2","","","iP720795a4b5632163","biomedical scientist","animal welfare","NM","LB",5.63121178182137
"2025-04-29 12:26:34","2025-04-29 12:32:31","0","98.97.116.196","100",357,1,"2025-04-29 12:32:32","R_5CPf8N52zsBgQcp","","","","","33.4532","-112.0748","anonymous","EN","0","0","15.764","0",1,1,"3","3","1","2","2","4","3","1","3","2","4","5","5","5","5","5","5","5","5","5","-1","2","3","4","3","1","3","1","1","1","2","2","2","-2","-2","-2","-2","0","0","-1","-1","1","1","1","1","-2","1","0","2","","","No opinion at this time ","iPdf15f71b24556669","member of Congress","cancer care","MD","LB",5.87773578177964
"2025-04-29 12:29:45","2025-04-29 12:36:54","0","172.56.170.26","100",428,1,"2025-04-29 12:36:54","R_7NQFCwfGlpDI4wz","","","","","38.6096","-121.4443","anonymous","EN","0","0","25.915","0",1,1,"5","3","1","3","5","2","4","4","5","1","3","4","2","4","4","5","5","3","4","4","-2","4","4","4","1","1","1","1","2","1","2","1","2","-2","-2","-2","-2","-2","-2","-2","-2","2","2","2","2","2","1","0","1","1","4","","iP29b4d17e70668339","social media influencer","animal welfare","NM","UL",6.0591231955818
"2025-04-29 12:42:57","2025-04-29 12:45:50","0","173.241.226.155","100",173,1,"2025-04-29 12:45:51","R_7c108PYrMzLKb7j","","","","","41.4781","-81.5746","anonymous","EN","0","0","19.901","0",1,1,"3","3","2","2","2","4","4","4","4","4","2","4","2","3","3","3","4","5","4","3","0","3","4","3","4","4","3","2","4","3","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","","N/A","iPe9051b694c894cdf","social media influencer","animal welfare","MD","LB",5.15329159449778
"2025-04-29 12:35:42","2025-04-29 12:48:48","0","71.211.245.52","100",786,1,"2025-04-29 12:48:49","R_6CfIB0GoIeDHsgw","","","","","39.6253","-104.7863","anonymous","EN","2.225","10.871","26.537","2",1,1,"3","3","4","3","5","5","5","5","5","5","5","5","4","4","4","5","5","5","5","5","1","4","3","4","3","3","3","3","4","3","3","3","2","2","0","1","1","-1","-1","-1","-1","2","2","2","2","1","1","-1","2","1","2","There have been ads on YouTube that i thought were real people.  Later, I found out they were AI generated.  Now when I see the ads they have started to look like AI.  I’m getting a little better at about spotting some AI. I  know it is getting harder and harder to spot since AI  is improving.","iP7a66f159c8b47e62","biomedical scientist","animal welfare","NM","UL",6.66695679242921
"2025-04-29 12:43:52","2025-04-29 12:50:06","0","136.33.170.176","100",373,1,"2025-04-29 12:50:06","R_6Utk4iIy6xyDBQt","","","","","39.1472","-94.7874","anonymous","EN","2.115","13.601","15.515","5",1,1,"5","4","1","5","4","3","3","3","3","4","4","4","3","3","2","3","5","5","5","5","1","3","2","1","1","1","1","3","3","2","5","2","3","1","-2","1","0","0","0","0","0","2","2","2","2","1","1","0","3","2","","","iP1c93c610a6f5e97f","member of Congress","cancer care","NM","UL",5.92157841964382
"2025-04-29 12:46:44","2025-04-29 12:52:53","0","166.182.249.23","100",369,1,"2025-04-29 12:52:54","R_1CfUlhiu7QrmSk1","","","","","35.7919","-78.6541","anonymous","EN","64.687","64.687","70.901","1",1,1,"3","3","1","3","4","2","1","3","4","2","1","3","4","1","1","3","5","2","1","4","-2","1","2","2","1","1","1","1","2","1","4","4","4","-1","0","-2","-1","0","-2","0","0","2","2","2","2","1","1","1","4","1","2","","iP720e74ea34ba8aa5","biomedical scientist","animal welfare","MD","UL",5.91079664404053
"2025-04-29 12:54:22","2025-04-29 12:59:50","0","67.188.167.50","100",327,1,"2025-04-29 12:59:50","R_6V8Yj0X2tzYwnWa","","","","","38.2452","-122.1395","anonymous","EN","0","0","11.53","0",1,1,"5","5","4","5","1","3","3","4","2","4","3","5","2","4","3","5","1","3","3","5","0","4","4","5","3","4","2","1","2","1","2","2","3","-2","-1","0","0","0","0","-2","-2","0","-2","-2","-2","2","4","1","2","1","4","","iP5a275fb2603cc010","philanthropist","cancer care","NM","UL",5.78996017089725
"2025-04-29 13:10:32","2025-04-29 13:15:31","0","98.212.74.107","100",299,1,"2025-04-29 13:15:32","R_5LMs4rEzSpYHwfD","","","","","41.7493","-87.8362","anonymous","EN","15.555","20.487","21.779","2",1,1,"4","4","1","3","5","5","3","5","4","4","3","5","5","5","4","5","5","5","3","5","-2","3","2","4","1","1","1","1","1","1","1","1","1","-2","-1","-2","-1","-1","-1","0","-1","-1","-1","0","-1","1","1","1","2","1","2","This survey was simple and clear to go through","iPe52db3711e348597","social media influencer","cancer care","NM","UL",5.70044357339069
"2025-04-29 12:55:27","2025-04-29 13:16:49","0","107.127.60.3","100",1281,1,"2025-04-29 13:16:49","R_5rJoCAj0hSTYUPH","","","","","34.024","-118.1965","anonymous","EN","2.084","2.084","19.002","1",1,1,"5","3","2","4","2","4","2","4","3","4","2","4","2","3","3","3","2","4","3","4","1","1","2","2","2","1","2","3","4","3","3","3","3","1","1","1","2","1","1","1","1","1","1","1","1","0","4","1","2","2","","","iPc566e23fa9d7bc21","social media influencer","cancer care","NM","UL",7.15539630189673
"2025-04-29 13:14:20","2025-04-29 13:20:21","0","12.74.220.53","100",361,1,"2025-04-29 13:20:22","R_5Fxkt9GDfao6K7T","","","","","29.4553","-98.5677","anonymous","EN","0","0","26.963","0",1,1,"4","5","4","3","3","2","4","5","3","4","3","5","2","5","5","5","5","5","5","5","-1","5","5","5","4","4","4","2","4","1","2","2","2","-2","-2","-2","-2","1","-2","-2","-2","1","-2","-2","-2","1","1","-2","2","2","","No","iP1382a640476d5604","biomedical scientist","animal welfare","MD","LB",5.88887795833288
"2025-04-29 13:15:24","2025-04-29 13:21:01","0","172.58.255.166","100",337,1,"2025-04-29 13:21:02","R_3cbVqqLMfV9aAOz","","","","","35.0892","-80.8194","anonymous","EN","3.037","15.075","17.496","6",1,1,"3","4","3","3","2","5","2","3","1","3","1","2","2","3","2","3","2","3","2","3","0","1","3","1","1","1","1","1","1","1","5","5","5","-2","-2","-2","0","-2","-2","-2","-1","2","2","2","2","1","1","0","2","2","","","iPa9f9328811085415","philanthropist","cancer care","MD","LB",5.82008293035236
"2025-04-29 13:18:27","2025-04-29 13:22:31","0","174.219.193.89","100",244,1,"2025-04-29 13:22:31","R_5aW8TjRSPmqJ4Vt","","","","","38.6288","-121.3291","anonymous","EN","19.676","19.676","20.101","1",1,1,"3","3","4","3","1","1","5","4","1","1","3","4","1","2","4","5","1","2","4","4","-2","4","4","5","4","4","4","1","1","1","1","1","2","-2","-2","0","0","-2","-2","-2","-2","2","2","2","2","1","1","0","2","2","","AI is becoming eerily capable of generating believable images. That one was obvious to me, but it was still very good. AI sucks.","iP42ce6b3899e43294","philanthropist","cancer care","NM","UL",5.4971682252932
"2025-04-29 13:22:27","2025-04-29 13:26:51","0","50.211.250.249","100",263,1,"2025-04-29 13:26:51","R_5WTYmXImaBeFwrf","","","","","39.6899","-105.0986","anonymous","EN","0","0","10.167","0",1,1,"5","5","3","4","2","3","5","4","2","3","4","5","2","3","4","5","2","3","4","5","-1","5","4","5","4","3","4","1","3","1","3","1","2","-1","0","1","1","-1","1","1","2","2","2","1","2","0","4","1","2","2","","Good one","iP8bd6855ba99ed73f","member of Congress","animal welfare","NM","UL",5.57215403217776
"2025-04-29 13:17:37","2025-04-29 13:27:20","0","73.196.234.128","100",583,1,"2025-04-29 13:27:21","R_3DdMCq5OEyeINmV","","","","","39.7993","-75.1536","anonymous","EN","0","0","8.602","0",1,1,"1","3","1","3","2","2","2","3","3","3","3","3","3","3","3","3","2","2","2","3","0","1","1","1","1","1","1","1","1","1","5","5","5","-2","-2","-2","-2","0","0","0","0","0","0","0","0","0","4","-1","2","2","","","iP05b1aa27a551cd3a","biomedical scientist","animal welfare","MD","LB",6.36818718635049
"2025-04-29 13:23:24","2025-04-29 13:30:55","0","45.37.135.19","100",450,1,"2025-04-29 13:30:56","R_1KxUljNzn45cbBM","","","","","35.3656","-78.092","anonymous","EN","9.204","9.204","29.461","1",1,1,"4","2","1","4","3","3","2","3","3","3","1","3","3","1","1","2","3","3","2","3","-2","3","3","4","3","3","3","1","1","1","1","1","1","-2","-2","-2","-2","-2","0","-2","-1","1","1","1","1","0","2","-1","2","2","","Nothing","iPaf309b6cc6f090d7","social media influencer","cancer care","MD","LB",6.10924758276437
"2025-04-29 13:35:43","2025-04-29 13:48:39","0","98.114.48.238","100",776,1,"2025-04-29 13:48:40","R_1Az5wtvd8k4d3Ql","","","","","38.5915","-75.2913","anonymous","EN","2.174","36.066","37.56","10",1,1,"3","3","2","3","4","3","4","3","3","3","4","3","3","3","4","3","4","3","4","3","-2","1","1","1","1","1","1","3","4","4","3","3","3","2","2","0","0","-1","1","-1","1","-1","1","-1","1","1","1","1","2","2","","Was very interesting enjoyed the survey ","iP8e9fc30b042d1687","philanthropist","animal welfare","MD","UL",6.65415252018322
"2025-04-29 13:45:37","2025-04-29 13:49:31","0","108.211.135.108","100",234,1,"2025-04-29 13:49:32","R_7UcnihfZkHqBn5i","","","","","32.7258","-116.9933","anonymous","EN","1.634","1.634","6.196","1",1,1,"3","3","2","3","3","4","2","3","3","4","2","3","3","2","4","3","3","3","3","2","-1","3","2","2","3","3","4","4","4","2","3","4","3","0","0","0","0","1","0","0","1","0","0","0","0","0","1","-1","1","1","2","Thank you for your kindness ","iP6f2a3c7d7466eed9","biomedical scientist","cancer care","NM","LB",5.4553211153577
"2025-04-29 13:47:17","2025-04-29 13:53:12","0","170.4.168.214","100",354,1,"2025-04-29 13:53:12","R_3Dw5KAWLXJRoG3l","","","","","37.751","-97.822","anonymous","EN","58.424","64.892","68.129","3",1,1,"5","5","1","4","3","2","2","2","3","3","2","3","2","3","2","3","3","3","2","2","-2","2","2","2","4","3","3","1","1","1","1","1","1","0","-2","0","0","-1","-1","-1","0","1","1","1","1","1","1","0","1","1","2","No thank you. ","iPd0f149103e531c23","social media influencer","cancer care","NM","LB",5.86929691313377
"2025-04-29 13:48:41","2025-04-29 13:53:34","0","107.145.242.152","100",292,1,"2025-04-29 13:53:35","R_6Kd5plzZ7pjNswz","","","","","28.5978","-81.3024","anonymous","EN","5.407","5.407","44.611","1",1,1,"5","5","1","5","3","2","2","3","3","2","2","3","3","1","3","3","3","1","3","3","1","1","1","1","1","1","1","5","5","5","5","5","5","2","2","2","0","2","0","0","0","0","0","0","0","1","1","0","2","1","2","none","iPea35ec190b46ce03","biomedical scientist","cancer care","MD","LB",5.67675380226828
"2025-04-29 13:48:18","2025-04-29 13:55:03","0","108.147.193.48","100",404,1,"2025-04-29 13:55:03","R_1QEVN6wd7VTVaeZ","","","","","33.5917","-112.1131","anonymous","EN","10.992","42.205","42.232","4",1,1,"3","3","2","5","4","1","4","1","2","1","3","3","2","4","2","3","3","2","4","1","-2","2","2","3","2","1","1","4","2","2","3","3","3","1","1","1","1","1","-1","1","0","1","1","1","1","1","1","-1","2","2","","Ai has gotten so good it's hard to believe what is real and what is generated.","iPa3fb7ce1f570b3b1","philanthropist","animal welfare","NM","UL",6.00141487796115
"2025-04-29 13:56:32","2025-04-29 14:04:02","0","100.19.41.250","100",450,1,"2025-04-29 14:04:03","R_1ZjiGUCgc5ddwGt","","","","","39.9495","-75.1719","anonymous","EN","0","0","12.401","0",1,1,"5","4","3","4","2","2","5","4","1","2","4","4","2","3","5","4","3","2","5","5","1","2","2","2","3","3","3","4","4","4","3","2","2","1","-1","2","2","1","-2","1","1","2","2","2","2","2","1","0","1","1","4","Very cool idea for the study. I worry the ""how much do you feel ____ after seeing ____ use genAI images"" is ambiguous. I could place ""calm"" at the halfway mark (somewhat), to indicate no change, or I could place it at the bottom (not at all) to indicate no feeling of calmness arising. That may complicate interpretation. I love the idea of a biomedical scientist using genAI WITH PROPER CITATION (...as a biomedical neuroscientist). That caveat may be a common one, and inadequately captured by the f/u questions. Thanks, and would love to read the resultant preprint / pub: science@qyka.org","iP19b0f45e96649aea","biomedical scientist","animal welfare","NM","UL",6.10924758276437
"2025-04-29 13:52:30","2025-04-29 14:17:12","0","172.225.213.55","100",1482,1,"2025-04-29 14:17:13","R_67RNRtQKJ934pVL","","","","","42.9923","-87.9932","anonymous","EN","13.399","13.399","22.101","1",1,1,"4","4","3","3","3","4","2","2","2","4","2","3","2","4","3","2","2","4","2","2","-1","4","4","4","3","3","3","2","2","2","3","3","2","-2","-2","-2","-1","-2","-2","-1","-2","2","2","2","2","1","1","1","1","1","4","I believe it would be helpful to have images of real and AI generated pictures and see if the person taking the survey is able to distinguish which one is AI generated and which one is not. Then ask how confident they are to distinguish between real and AI generated photos. ","iP8a99bd219dda21ce","social media influencer","animal welfare","MD","UL",7.30114780585603
"2025-04-29 14:25:46","2025-04-29 14:29:25","0","172.56.164.89","100",219,1,"2025-04-29 14:29:26","R_5zLHOmVeZRM4veN","","","","","40.6713","-73.8943","anonymous","EN","0","0","11.201","0",1,1,"2","2","1","3","3","3","3","2","2","3","3","4","3","4","4","5","3","5","5","5","-2","3","3","3","1","1","1","1","1","1","1","1","1","0","0","0","0","0","-1","-1","-2","0","0","0","0","0","1","1","2","2","","","iPdb6c4e7d78fbad20","social media influencer","cancer care","NM","LB",5.3890717298165
"2025-04-29 14:28:56","2025-04-29 14:30:32","0","96.77.96.54","100",96,1,"2025-04-29 14:30:33","R_1JONn4vu2Jlau1G","","","","","33.7408","-84.2632","anonymous","EN","2.073","3.51","4.063","2",1,1,"4","4","5","4","3","4","5","3","3","4","3","4","4","5","4","3","5","3","4","5","-2","1","1","3","2","1","1","2","4","4","1","2","1","2","1","-1","1","1","1","1","1","1","-1","2","1","1","1","1","3","2","","Thank you more pls ","iPab3a0447b1eb5aeb","member of Congress","cancer care","NM","UL",4.56434819146784
"2025-04-29 14:28:35","2025-04-29 14:33:09","0","68.48.189.91","100",273,1,"2025-04-29 14:33:09","R_7vY7UsIb1YeMFXO","","","","","42.6002","-83.0033","anonymous","EN","0","0","17.625","0",1,1,"3","4","2","3","2","4","4","3","1","4","4","2","1","4","4","3","1","4","4","3","-2","1","1","1","1","1","1","1","1","1","1","1","1","-2","-2","-2","-2","0","1","1","0","0","1","1","0","1","2","-1","2","1","2","interesting","iP183c9f0e4d7ac142","social media influencer","animal welfare","MD","LB",5.60947179518496
"2025-04-29 14:29:26","2025-04-29 14:36:28","0","172.99.218.18","100",421,1,"2025-04-29 14:36:28","R_1lTcBwTjgtGskYp","","","","","32.3255","-90.8552","anonymous","EN","11.662","14.249","14.267","3",1,1,"4","5","1","3","3","2","4","4","2","4","2","2","2","4","2","4","2","2","3","2","1","1","1","1","1","1","1","1","5","4","2","3","3","1","1","0","-1","-1","1","-1","1","-1","0","1","-1","1","1","1","2","1","2","","iPbebeca0adbcc654e","biomedical scientist","cancer care","MD","UL",6.04263283368238
